review,sentiment
Semalam order sore nyampai dan brg bagus tinggal assy,0
"produk sesuai dengan deskripsi, berfungsi dengan baik",1
"Proses cepat, barang oke",1
"Kabel universal, ada problem pas mau di pasang ke headunit yg kabel ga pake universal",1
"Prouk bagus, sesuai ekspektasi",1
"respon toko cepat, dikirim langsung, kamera pas di mobilio hasilnya juga lumayan lah",1
Barang ok dan terpasang dengan baik. tq,1
"barang sudah datang, tapi belum dicoba. soket kamera mundur dari head unit gak ada. beli mobil bekas soalnya.",0
Recommended ! Seperti biasa,1
"Mantap, pengiriman cepat, kualitas produk terjamin. kamera jernih",1
Kualitas camera sesuai dengan harganya,1
Produk sesuai deskripsi. Toko gerak cepat ga pakai tunggu langsung kirim. Packing rapi aman. Good seller 👍,1
"Lumayan, cm malem agak gelap sm burem dikit",0
pengiriman cepat. barang belum dicoba semoga gada kendala 🤙🏻,0
barang kwalitasnya bagus dan pelayanan ramah ke costumer 👍👍👍👍👍,1
"ini bisa buat city gd8 juga gan,perlu modif2 dikit tp bisa kok",0
"Packing rapi & aman, seller fast respon.
Belum dipasang, semoga berfungsi baik dan awet",1
"Mantaaap...👍
Very fast respond jg cepat sampainya.... 
Recommended seller... 👍👍",1
Produk original kualitas terbaikPas banget pas dipasang di mobil cocok 👍🏼,1
kerennnn dan mantap sekali.....,1
"datang secepat kilat,dari segi kulitas bahan sangat kokoh,namun blm saya coba,mudah2n hasilnya memuaskan",0
bonusnya ga nangugung2... barang berfungsi normalProduk original kualitas terbaik. Berfungsi dengan baik. Pas banget pas dipasang di mobil cocok.,1
"cepat pengiriman, dan sesuai deskripsi",0
"sesuai deskripsi, lumayan bagus...",0
mantappppp,1
Barang sudah diterima dengan baik.  Terima kasih.,1
"sesuai gambar. blom dicoba sih, semoga berfungsi dgn baik",1
"gambarnya jelas, pemasangan mudah walau ga pnp kabelnya, sayang kurang wide menurut saya",1
mantafq,1
Alhamdulillah berfungsi dengan baik,1
"Barang sdh sampai sesuai pesanan, smoga berfungsi dgn baik. Trims seller",1
"untuk kualitas kelihatan nya bagus ori, soalnya belum di coba karena masih nunggu sperpat yg lainya, intinya kalo mau belanja di toko ini, jangan ragu jangan bimbang, pel... ",0
top markotop.. cameranya ori hasil good 👍👍 terimakasih.. dikasi barang kualitas bagus,1
Alhamdulillah barang sampai dengan baik terimakasih bos,1
barang sudah sampai dan aman.. belum dipasang.. semoga aman...,1
brgnya udh sampai tp blm d coba...smga brfungsi,1
"barang dh sampai,,tpi blum dicoba,,mudah2an berfungsi dengan baik,,pengiriman cepat,kurir ok",1
"barang tiba sesuai pesanan dan cepat sampai tujuan, fast respon, good seller n recommended",1
"Produk berfungsi dengan baik, kamera jernih seperti aslinya. Seller gercep, pengiriman cepat. Terima kasih👍",1
"sip udah dipasang. kamera nya kinclong mirip asli. tes foto bening euy. harga murmer, pengiriman cepat. mantul pokok nya",0
sdh diterima.blm dicoba.semoga bermanfaat berfungsi baik dan awet.,1
"respons toko sangat cepat, harga bersahabat, semoga awet",1
mantap banget baeangnya,1
"mantap msh segel
sesuai disekripsi penjual
mudah2an awet",1
"gambar bagus, pelayanan toko baik bgt",1
Oke bareng sesuai speck dan kemasan bagus TRIms banget,1
"paket datang secepat kilat, belum di pasang, semoga tidak ada kendala,",1
sadis pelayanannya .... super cepat .... respon nya yahuud .... ramah .... udah dah mantul banget sellernya,0
Sedikit bingung pas nge set dengan steering wheel karena error selalu,0
"Alhamdulilah paket sudah datang,pemiriman super cepat..semoga barangnya awet dan sesuai ekpetasi..karena blm dicoba",1
"keren barangnya berfungsi dengan baik, sellernya ramah dan responsif serta juga cekatan dalam memberikan informasi pokonya paten sellernya",0
mantap.....pengirimannya jg cepat  👍,1
"terima kasih, barang sudah di terima dengan baik",1
paket aman dan telah diterima dengan baik,1
"barang sesuai pesanan, seller responsif. semoga awet dan berfungsi dgn baik.",1
"Kameranya berfungsi dengan baik, jernih tajam sangat cocok untuk HU orca",1
Produk mantap. Produk sesuai dengan deskripsi ditoped.... Keamanan paket OK banget .... Pengiriman aman dan sampai dengan cepat. Fast response. Recommended seller.,1
"Packing aman, produk oke, harga mantap, very recommended",1
"barangnya mantap dan berfungsi normal, boleh dikirim satu lagi buat kamera mundurnya",1
Mantap banget super bening padahal malam hari... Cakep,1
"saya terima barang, pada saat terpasang tidak menyala.",1
kamera terpasang sempurna dg HU android nakamichi legend. Thks utk seller krn kecepatan dan hrg paling murah,1
"barang sesuai deskripsi,fungsi normal,bonusan lengkap,packing aman dan tebal. untuk kamera dan lensanya made in taiwan",0
"barang bagus kak semuanya, belum d coba sih,
dapet bonus nya juga",1
barang kwalitas original,1
"Barang sesuai,mantap",1
Toko mantep pokonya,0
"Trusted seller, udh di check semua dan thank God kameranya berfungsi dengan baik.",1
Barang sudah sampai. Seller sangat responsive. Recommended. Terima kasih.,1
"packingnya aman 📦, Produk sesuai deskripsi, dan Kameranya sesuai ekspektasi",1
brg berfungsi dg baik,1
Kameranya sesuai ekspektasi  Semua fitur berfungsi baik Produk sesuai deskripsi the best pokoknya👍🤩,1
camera nya bagus cocok buat budget pelajar the best dah👍,1
"barang sesuai deskripsi, packing safety, amannnn. thank you👍",1
penjual responsif dalam tanya jawab.. berfungsi dengan baik.. baut sperti bekas bongkaran,1
barang nya cepat sampai dan sesuai dengan pesanan,1
Barang sdh diterima dgn packing yg sangat aman. Pengiriman on schedule. Respon seller sangat baik. Barang sesuai deskripsi dan berfungsi baik berserta semua aksesorisnya.... ,0
"sesuai deskripsi, body kokoh, berat, hasil video belum di coba, semoga awet",1
"Barang sesuai harga, gampang pake nya, menurut saya bagus 👍👍👍",1
pelayanan cepat,1
"barang bagus, harga murah",1
tidak bisa bintan 5 ... karena lensnya tidak mampu qualitas ya.... tapi selain ok baik...,1
sudah 2 kali order disini lcd sama kamera 22 nya berfungsi,1
lumayan bagus diharga nya,0
Flexibel bayak korosi seperti kena air!,0
Terimakasih sudah diterima :) .,1
"Barang original, resmi dan pengiriman tepat waktu",0
peri gut,1
Barang bagus &packingan rapih,0
"Alhamdulillah... barang sampai dengan baik. 
so far so good.
semoga berkah... aamiin",1
"mantaaap barang sesuai, kirim cepat  jpc emang ga mengecewakan. thank youuu JPC Kemang",1
"Puas lah, sesuai deskripsi",1
"barang mulus, dapet bonus tas, tali ny jg ada, semua berfungsi dengan baik, thx seller",1
"mantap sekali, dan mudah untuk dipasang sendiri🤙🏻",1
Barang sesuai deskripsi..respon cepat..pengiriman cepat..recommended seller..terima kasih..,0
sesuai pesanan. cocok buat cadangan. pengalaman beli kamera mundur yang rusak braketnya/dudukan melulu bukan kameranya. capek gonta ganti kamera. mending beli kamera yang... ,1
"Barang sesuai pesanan, seleer responsif, packing bagus dan aman, kurir cepat pokoknya recommended lah",0
bagus..... mudah-mudahan oke,1
"Alhamdulillah pesanan sudah sampai dlm kondisi baik.
Terima kasih banyak ToPed n Toko.
Semoga kita semua selalu Sukses... Aamiin 🤲",1
Pas mantappp,1
"bracketnya pas, ukuran standar. baut-baut kecilnya lengkap. dan pengiriman sampai dengan cepat. mantap!!",1
Barang sesuai pesanan dan datang dengan aman,1
keren cepet responnya,1
"Barang sesuai deskripsi, recommended seller 👍🏻",0
Seller GerCep 👍,1
"kamera bagus, bening.
cuma kata teknisinya gak ori, gak ada logo Apple di cameranya.
tapi hasil kamera bagus kok, daripada servis habis ratusan ribu.
udah bisa fokus dan... ",0
"Mekanik bilang ini copotan ori krna tidak perlu di format ulang, kalo yg kw perlu di format kameranya.",1
"sudah dipasang dan berfungsi dengan normal. Liat nanti penggunaan selama 7 hari kedepan, semoga awet.",1
"Mantaf sudah terpasang,👍 trumakasih",1
Kamera normal tidak ada kendala,1
"Mantaabs, tapi belom di psang hehe",1
Berfungsi dengan sempurna seperti semula 👍👍👍,1
"Mantul, kamera nya jernih bangett",1
Kamera auto Jernih dan Focus,1
Ok lah,1
bening,0
camera bergetar sedikit,0
"packing sangat aman, barang mantabb gaada cacat
",0
"pesanan sampai, belum di coba, semoga nanti berjalan normal dan baik",1
barang sudah saya terima thanx,1
"Barang sdh terpasang, Mantapp",1
camera nya bagus...huruf kecil pun langsung fokus...,1
"kamera jernih, recomended.",1
"Kamera jadi bening lagi, thanks u gan",0
"maaf gan untuk camera iphone 7, mau coba berkali kali pun tetep gak bisa fokus kalau memfoto jarak dekat walau katanya sudah di cek dulu sebelum kirim..
tapi untuk foto n... ",1
barang sudah diterima dan packaging oke banget... semoga berfungsi sebagaimana mestinya dan awet ya.,1
barang sih ga ada masalah..... cuma ekspedisinya lambat,1
"pelayanan oke, harga juga oke. puaas",1
adminnya ramah dan gercep. barang sampai dengan aman sentosa. unit nya cakepp beneran ori. thank u seller 😊,1
"Barang sesuai dengan pesanan,pengiriman cepat estimasi cuma 3 hari datang nya, pokoknya suka sama barangnya, warna sesuai juga,semoga awet. Makasih seller",1
"Semuanya ok, semua berfungsi dengan baik. Penjualnya jg komunikatif",1
"respon cepat
proses cepat
packing bagus",1
Packing mantap dan barang tersegel dengan baik. Lgs unboxing berfungsi dg baik. CS responsif. trims,1
"Barang berfungsi dengan baik, diterima dlm kondisi masih tersegel. Proses pengiriman juga cepet banget, co sore malemnya dikirim ⭐️5 sih.",1
"mantap bang,udh bingung mau kasih bintang brp,soalnya bintang nya cma sampe 5,klo ada 10 sya kasih 10 bang,amanah bgt tokonya, Alhamdulillah ini udh orderan ke 5, gda yg... ",1
barang masih disegel. sepertinya sih aman dan lancar ya soalnya aku beli buat kado. semoga awet. thanks good seller. sukses selalu,1
"barang full segel, fitur bagus, kelengkapan lengkap, puas saat dpt pas discount 😁",1
"Barang disegel rapi dengan tambahan kardus dan bubble wrap. Barangnya juga berfungsi dengan baik, admin dan kurir ramah. Terima kasih banyak. 🙏🏻",1
"Mantap banget ini tokonya, adminnya tetep ramah walaupun saya cerewet banyak tanya, packingnya juga bagus banget. terima kasih banyak 😍😍",1
Barang masih segel dan aman. free gift udah diklaim dan dalam pengiriman. Semoga sampe dengan aman juga,0
Produk original sesuai deskripsi packingnya aman sampai tujuan seller fast response. Pengiriman cepat. Tq,1
"pesanan sesuai, respon seller juga sangat baik, top lah pokoknya, niat banget ngejualnya, puas sama pelayanannya",1
"Alhamdulillah awal nya sempat takut beli online , Alhamdulillah dong semua barang nya dalam kondisi baik dan pengiriman cepat banget🫶🫶,walau gak pake packing kayu tapi... ",1
"Produk sesuai deskripsi, kecepatan proses sesuai dengan ekspektasi. Sudah 2x order disini tidak pernah mengecewakan",1
semoga slalu amanah dan slalu memberikan yg terbaik untuk pelanggan ya,1
"barang sampai dengan selamat. produk masih original, tersegel dan bergaransi sesuai deskripsi. packing nya tebel banget sampai capek buka gulungan bubble nya 😁",1
"barang ori dan baru  , pelayanan bagus",1
"pelayanan super cepat, barang amazing",1
"respon cepat, pengiriman kilat, barang sesuai…!! mancaps…!!",0
"sesuai deskripsi, pengiriman cepat. packing agak penyok sedikit, dan kamera tidak dalam kondisi full factory reset, tapi dapet bonus baterai dan sd card. overall tetap pu... ",0
"Yes, thank you seller Kameranya sesuai ekspektasi Semua fitur berfungsi baik",1
sensasinya seru bangettt! digital dan analog jadi satuuu. thank you for created this thing,1
"Bagus bangett kameranya, sangat ringan, san hasilnya tajam dan jernih. Efek kamera analog nya sangat tersampaikan. Puass",1
thank you bonus pouchnya. kameranya mungil banget. gambarnya cukup bagus. semoga awet,1
beli yg kedua kalinya. mantapp. bening.. mksh bng..,0
barang bagus sesuai deskripsi cocok kamera jernih thanks seller 🙏🙏,1
alhamdulillah sekian lama ga bsa make camera..2 taun ga fungsi kamera.. skrng bsa lagi. mksh seller.. mksh bngt...real no tipu2,1
buwening kamera nya,1
"Ok, kamera hp auto balik jernih lagi dan semua karena work.",1
mantap seseuai dan jos gondos,1
"bening lagi kameranya, terima kasih.packingnya aman",0
barang return belum dikirm lagi,1
"mantap, bisa jernih lagi dan Ori Copotan..",1
"Cepet kirim, mantull gan..
Kamera luar biasa 👍
Thanks ya gan 🙏",1
Kameranya ori.. penjualnya sangat ramah. Top deh pokoknya....,1
"Alhamdulillah sudah nyampe, packing rapih, barang aman. kurir ramah.  
kualitas video bagus, stabil, wort ith sih akaso v50x ini.",1
"Luar biasa produk ini, sangat lengkap. Dan ternyata sudah USB Type C",1
"saya kira new version 2024,padahal 2023...ya udalah",1
paket sampai dengan selamat... langsung tes hasil fotonya,1
"sesuai deskripsi, produk diterima, semoga awet",1
"barang asli, new versi sesuai dengan deskripsi produk yang di contohkan, rekomended seller",1
"joss barangnya, kualitas decent worth it buat harga segini",1
"barang sudah sampai dengan selamat. sudah dicoba, berfungsi semua.. dapet bonus kaos. penjual ramah dan responsive. pengiriman cepat. recommended seller. bisa jadi langga... ",1
Barang sesuai dan pengiriman cepat 👍,0
barang cepat sampai dann berfungsi dengan baik.. dapat kaos juga mantap,1
"mantap, sesuai deskripsi, pengiriman cepat",0
"mantap, makasih toko, sukses selalu",1
"Barang bagus ok kelengkapan ok dapat kaos juga 👍
recommended buat pemula yg mau vlog 👍
Terimakasih semoga awet🙏🙏",1
pakingan aman seller gerecep,1
"Cukup Bagus, Hanya tidak terlalu peka dengan suara.",1
kamera oke. smoga jd berkah,1
Thank u. walaupun pengirimannya lumayan lama.,1
nice dah pokoknya,0
"Barang Ori, mantap, paking ok walau ada penyok dikit",1
Terima kasih gan paket sdh diterima dan baru test dan mantap,1
"paking aman, rapi, deliveri cepet banget , keren, sangat rekomendasi
produk akaso keren ....",1
"Kemasan aman.
Dapat bonus tshirt. 
Kamera utuh. 
Batre 2pcs
Kelengkapan/ accessories sesuai etalase. 
Belom di test, semoga awet.",1
mantap... sesuai pesanan👍,1
"Produk sesuai deskripsi, trims gan, lagi dicobain dan belajar makainya",1
Paket sudah diterima sesuai pesanan dalam keadaan baik dan berfungsi normal. Terima kasih,1
"barang original plus garansi terjamin, pengiriman  dan sellernya super fast response, jangan ragu belanja disini deh.. Belum di coba semoga normal..",1
Barang berfungsi dg baik. pengiriman cepat. Semoga awet,0
"selamat smpai tujuan packing rapi dan aman
fiturnya bagus dan kamera nya jernih
recomended produk",1
"packing aman, barang ori sesuai deskripsi 
semoga awet",1
"mantap, sesuai pesanan dan cpt",1
"akaso berfungsi dg baik. 
pengepakan rapi dan aman. dapat bonus kaos 👌👍🙏😁
sedang dipelajari semua fitur. semoga awet",1
"Barang sudah sampai tidak kurang satu apapun, pelayanan & kualitas barang sangat memuaskan sesuai pesanan...,",1
sudah kita terima,1
"cepet bgt nyampe nya , pesan kemaren , td sore langsung dateng",1
terima kasih tokopedia paketnya udah nyampe dua hari pekingnya rapi. semuanya ada lengkap +kaos terima  kasih best www semoga bertambah laris tidak lupa buat abang kurirn... ,0
"packingnya aman, produknya sesuai deskripsi serta respon penjual juga cepat",1
"seller fast respon, packing rapih, aman, barang sesuai pesanan, berfungsi dengan baik. dapat bonus kaos juga. mantap pokoknya. good seller.",1
"sesuai deskripsi. sat set.. 
semua lancar jaya..",1
Seller serius.. Gak worry beli di sini.,0
Pelayanan cepat pengiriman cepat paketan bagus,0
Terbaik lah di level harganya..,1
barang tiba dgn aman sudah dites fungsi normal smua pengiriman dan respon sangat cepat. thx,0
"kualitas lumayan bagus, pemasangan mudah",1
"Sesuai deskripsi, tapi belum dipasang & dicoba.",1
"PnP di Agya 2023,hasil lumayan bagus ...",1
pas. tapi frame plat dari auto 2000 harus agak turun dikit dibolongin supaya pas,1
"Produk original kualitas terbaik, belum dicoba.. semoga awet",1
"pket kamera nya udah sampe. mntep bgt , cuma kualitas camera nya masih agak kurang jelas. mungkin efek cahaya luar terlalu terang . tp lumayan kah . hrga sgtu psang sndri... ",1
"mantab sesuai deskripsi semoga awet,terima kasih seller",1
Respon seller cepat 👍,1
sangat bagus 👍,0
udh di coba berpungsi dengan baik,1
kotak.tidak ada,1
cepat murah berfungsi. semoga awet silahkan order....,1
oke. barang ny murah bngt. sampe mikir apa yg jual ada untung.,1
barang sesuai harapan,1
kamera diterima dgn mulus dan bekerja normal setelah dicharge. seller komunikatif. semoga awet. warna krem,1
jossssss mantappppppppppppppppppppppppppppp,1
"Hati hati belanja disini, penjual lama respon. Ditanya berbelit2...",1
mantapppppp bossssszssssssssssssssssssssss,1
Mantap bgttt dahhhhhh,1
Barang Bagus. Respon Cepat. Kirim cepat. Rekomendasi Seller.!!,1
"Barang sesuai, masih mulus, sudah dijelaskan dari awal bahwa barang display, shutter count sudah 7800.",1
"Review jujur kaga dibayar :
1. Packing super safe bubble tebal berlapis lapis,sempat jatuh dri motor pas dijalan ambil paketnya pas diunboxing aman 
2. Kamera overall bod... ",1
